in s,CH1 in V
8.400E-04,3.500E+00
8.420E-04,3.500E+00
8.440E-04,3.500E+00
8.460E-04,3.500E+00
8.480E-04,3.500E+00
8.500E-04,3.500E+00
8.520E-04,3.500E+00
8.540E-04,3.500E+00
8.560E-04,3.500E+00
8.580E-04,3.500E+00
8.600E-04,3.500E+00
8.620E-04,2.300E+00
8.640E-04,2.300E+00
8.660E-04,2.300E+00
8.680E-04,2.100E+00
8.700E-04,2.100E+00
8.720E-04,1.900E+00
8.740E-04,1.900E+00
8.760E-04,1.700E+00
8.780E-04,1.700E+00
